Factor	Value	Class	Observed	Expected	Ratio	P-value	AdjP
Strain	MRL/MpJ	MA:0002499	10	0.5985831528858235	16.70611668869913	2.8513888413867475e-08	0.0001299092756135802
Both	SM/J_M	PAM_0000127x47	52	34.249046418297404	1.5182904471237841	2.8678309690350126e-08	0.00013065837894923519
Both	SM/J_M	MPATH:47	52	34.249046418297404	1.5182904471237841	2.8678309690350126e-08	0.00013065837894923519
Both	LP/J_F	MPATH:47	56	37.528941293461656	1.4921817154952994	2.8678309690350126e-08	0.00013065837894923519
Both	LP/J_F	PAM_0000127x47	56	37.528941293461656	1.4921817154952994	2.8678309690350126e-08	0.00013065837894923519
Strain	129S1/SvImJ	PAM_0001247x613	54	21.042658272586095	2.566215698629198	2.914435174224172e-08	0.00013278166653765328
Strain	129S1/SvImJ	MPATH:613	54	21.582717619767106	2.5020018772122867	2.914435174224172e-08	0.00013278166653765328
Both	CBA/J_M	MA:0000276	14	4.97605372054188	2.813474449081196	3.0923082107264214e-08	0.00014088556208069575
Strain	SM/J	MPATH:29	16	3.0901564763662503	5.177731329260898	3.1110003487364933e-08	0.00014173717588843464
Strain	NOD.B10Sn-H2<b>/J	MPATH:34	28	9.219873644061714	3.036917975338424	3.161723590782092e-08	0.00014404812679603212
Both	NZO/H1LtJ_F	MPATH:736	20	3.060524913875768	6.534826725090281	3.246187861609805e-08	0.0001478963189749427
Both	C57BLKS/J_F	PAM_0000349x667	28	9.439103259043444	2.9663834827925712	3.258051755263586e-08	0.000148436837969809
Both	129S1/SvImJ_F	MPATH:642	18	3.7251114116491157	4.832070241902203	3.2584188735198846e-08	0.00014845356387756595
Strain	DBA/2J	PAM_0002466x579	6	0.278121485480224	21.573306318424056	3.321156446265852e-08	0.0001513118876918722
Strain	DBA/2J	PAM_0000347x555	12	0.4674015667484358	25.67385488987593	3.321156446265852e-08	0.0001513118876918722
Both	C57BL/6J_F	MA:0000285	16	3.444827218808822	4.644645140005774	3.3849370880437564e-08	0.00015421773373127355
Both	C57BL/6J_F	PAM_0000285x34	16	3.4054054054054053	4.698412698412699	3.3849370880437564e-08	0.00015421773373127355
Both	C57L/J_F	MA:0000120	16	5.197620084669375	3.0783319556565423	3.3849370880437564e-08	0.00015421773373127355
Both	SM/J_M	PAM_0000151x181	6	0.4629665363355612	12.959899969208921	3.4867929453915916e-08	0.0001588582865920409
Both	BTBR T<+> tf/J_F	PAM_0000129x214	14	2.108904293774272	6.638518419887337	3.498777872595553e-08	0.0001594043198754534
Both	SJL/J_M	MPATH:737	10	1.197456103752286	8.351036809336494	3.5278878479772036e-08	0.0001607305703538414
Both	SJL/J_M	PAM_0000276x737	10	1.197456103752286	8.351036809336494	3.5278878479772036e-08	0.0001607305703538414
Both	CBA/J_F	PAM_0000216x14	10	1.223737312687897	8.171688397761889	3.5278878479772036e-08	0.0001607305703538414
Both	BALB/cByJ_F	PAM_0000141x41	10	1.3486871883796125	7.41461777509324	3.540824633302751e-08	0.00016131997029327332
Strain	C57BL/10J	MPATH:181	72	38.70800419029557	1.8600804021316868	3.541644049341891e-08	0.00016135730288801655
Both	FVB/NJ_M	PAM_0001247x613	24	8.507893148376349	2.820909898777957	3.605163743719263e-08	0.00016425126016384963
Both	FVB/NJ_M	MPATH:613	24	8.674065255201274	2.7668687396153446	3.605163743719263e-08	0.00016425126016384963
Both	C57BLKS/J_F	MA:0000349	34	11.104755597649143	3.061751310150197	3.68910795146207e-08	0.00016807575826861191
Both	SWR/J_M	PAM_0000402x213	6	0.43710223518144536	13.72676577027647	3.762352136462947e-08	0.00017141276333725185
Both	C57BR/cdJ_F	PAM_0000139x852	10	0.6563490772929392	15.235795015122475	3.762352136462947e-08	0.00017141276333725185
Strain	129S1/SvImJ	PAM_0000813x214	6	0.3027027027027027	19.82142857142857	3.8006318997036896e-08	0.0001731567893505001
Strain	129S1/SvImJ	MPATH:847	6	0.3027027027027027	19.82142857142857	3.8006318997036896e-08	0.0001731567893505001
Strain	C57BLKS/J	MPATH:859	8	1.6555610766211375	4.832198650337525	3.8006318997036896e-08	0.0001731567893505001
Strain	129S1/SvImJ	MA:0000813	6	0.3027027027027027	19.82142857142857	3.8006318997036896e-08	0.0001731567893505001
Both	KK/HlJ_M	MPATH:594	18	4.6797551334693575	3.8463550947922394	3.832046719731935e-08	0.00017458804855098695
Both	C57BR/cdJ_F	MPATH:492	42	22.101853648296135	1.9002931006756458	3.960799420229606e-08	0.00018045402158566086
Both	C57BR/cdJ_F	PAM_0000368x492	42	22.06221400865649	1.9037073968877547	3.960799420229606e-08	0.00018045402158566086
Strain	P/J	MPATH:491	12	2.2672361736563533	5.29278781779831	3.971171382476647e-08	0.00018092656818563605
Both	C57BL/10J_F	MA:0000116	42	17.637790983136206	2.381250579517408	4.08395571679559e-08	0.0001860650224572071
Both	C57BR/cdJ_F	PAM_0000338x214	8	0.554954954954955	14.415584415584416	4.256863595741479e-08	0.00019394270542198177
Both	SJL/J_F	MPATH:595	6	0.5503924634539124	10.901312060757197	4.3967414367178736e-08	0.00020031553985686633
Both	SJL/J_F	PAM_0000358x595	6	0.47324112814233965	12.678526111101956	4.3967414367178736e-08	0.00020031553985686633
Strain	PL/J	MA:0000390	6	0.24178712220762155	24.815217391304348	4.3967414367178736e-08	0.00020031553985686633
Strain	C57L/J	PAM_0000158x554	6	0.31351351351351353	19.137931034482758	4.737891802571793e-08	0.00021585835052517088
Both	SM/J_M	PAM_0001324x644	16	3.6726749513563677	4.35649770587266	4.741210487141167e-08	0.00021600954979415156
Strain	129S1/SvImJ	MPATH:590	32	12.892726037664955	2.4820196990547103	4.788221338580196e-08	0.0002181513641857137
Strain	FVB/NJ	PAM_0000141x754	8	1.0906718148524768	7.334928702711615	4.8893064829276245e-08	0.00022275680336218258
Strain	FVB/NJ	MPATH:754	8	1.0906718148524768	7.334928702711615	4.8893064829276245e-08	0.00022275680336218258
Strain	C57BR/cdJ	MA:0000176	12	1.8763974657149731	6.39523353621008	4.92585784300645e-08	0.00022442208332737384
Strain	C57BR/cdJ	PAM_0000176x270	12	1.7814419761007299	6.73611611323201	4.92585784300645e-08	0.00022442208332737384
Both	SWR/J_M	MPATH:45	12	1.879056837127781	6.386182558661991	5.078661448969232e-08	0.0002313838156150382
Strain	C57BLKS/J	MPATH:484	14	3.3328284913119797	4.200636197300645	5.2035005817495665e-08	0.00023707148650451026
Strain	LP/J	MPATH:15	44	24.463557907447527	1.7985936537303482	5.2315704271280534e-08	0.00023835034865995412
Strain	LP/J	PAM_0000110x15	44	24.463557907447527	1.7985936537303482	5.2315704271280534e-08	0.00023835034865995412
Strain	KK/HlJ	MA:0000358	44	22.984150860465906	1.914362652208422	5.2671302674819204e-08	0.0002399704549864763
Strain	BTBR T<+> tf/J	MA:0000335	8	0.3766674686555992	21.238892831795603	5.315819511039772e-08	0.000242188736922972
Strain	BTBR T<+> tf/J	PAM_0000129x214	20	3.8239651927669804	5.230173129669157	5.3214444913098247e-08	0.0002424450110240756
Both	NZO/H1LtJ_F	MPATH:591	22	7.914394289164329	2.7797452586005735	5.428560429306815e-08	0.0002473252131592185
Strain	NZO/H1LtJ	PAM_0000061x756	14	1.2877083059109675	10.872027411592981	5.441302981872305e-08	0.00024790576385410224
Both	CBA/J_M	MPATH:14	42	21.841333792957652	1.9229594858141013	5.450645514718809e-08	0.0002483314096505889
Both	NZO/H1LtJ_F	PAM_0002417x591	18	5.8129914408495225	3.0965123866360695	5.462536600605329e-08	0.0002488731675235788
Strain	P/J	MA:0001613	18	5.153932561337311	3.4924787598170415	5.545219876360982e-08	0.00025264021756700634
Both	CBA/J_M	PAM_0000377x42	6	0.33968107397805164	17.66362761908745	5.6666115989740495e-08	0.0002581708244492577
Strain	NON/ShiLtJ	PAM_0001247x214	14	5.139729621884525	2.723878692059833	5.681128905705957e-08	0.0002588322329439634
Both	C57BLKS/J_M	PAM_0000349x667	32	10.957499118181026	2.9203744079618126	5.6859544960783365e-08	0.000259052086841329
Strain	129S1/SvImJ	PAM_0000422x644	6	0.4302553644470613	13.945206720922224	5.962209828501664e-08	0.0002716382797865358
Strain	C57BL/10J	PAM_0000368x493	22	4.701194064213986	4.679662166568799	5.981025360589251e-08	0.0002724955154284463
Strain	C57BL/10J	MPATH:493	22	4.701194064213986	4.679662166568799	5.981025360589251e-08	0.0002724955154284463
Strain	P/J	MA:0000116	34	12.238919648191379	2.7780229772996665	5.995068241714938e-08	0.0002731353090925326
Strain	C3H/HeJ	MPATH:270	48	16.875783942425134	2.8443123095057925	6.028887987877171e-08	0.00027467613672768393
Both	KK/HlJ_F	PAM_0000284x644	7	0.7418967069473046	9.435275739129539	6.040516588325081e-08	0.0002752059357640907
Both	BTBR T<+> tf/J_F	PAM_0000141x134	8	0.7235001199821812	11.05735822158126	6.053849605843622e-08	0.0002758133880422354
Both	SWR/J_M	MA:0000415	30	8.89679169649535	3.3720020680958154	6.112974966160263e-08	0.0002785071394582616
Strain	A/J	PAM_0000415x31	14	1.6011812106112515	8.743545019901585	6.135752894054435e-08	0.00027954490185312
Strain	A/J	MPATH:31	14	1.6011812106112515	8.743545019901585	6.135752894054435e-08	0.00027954490185312
Sex	F	PAM_0000145x62	32	16.635774052984736	1.9235654378377822	6.164730462880464e-08	0.00028086511988883393
Strain	MRL/MpJ	MA:0000356	47	10.442561190824643	4.500811548157032	6.288763659915714e-08	0.0002865160723457599
Strain	PWD/PhJ	MPATH:667	68	51.1004781266213	1.3307116194001858	6.328907215354683e-08	0.0002883450127315593
Strain	WSB/EiJ	PAM_0002417x591	28	15.950289009340626	1.7554540851017157	6.345231030066974e-08	0.00028908872572985133
Both	MRL/MpJ_F	PAM_0002417x214	8	0.9531217410417432	8.393471322200833	6.374371384808962e-08	0.0002904163602918963
Strain	C3H/HeJ	PAM_0000129x762	48	22.543333583801186	2.1292325654308306	6.470227794687157e-08	0.0002947835783259469
Both	KK/HlJ_F	MPATH:34	22	5.056189951829303	4.351102353668598	6.477708374894855e-08	0.0002951243935602096
Both	C57BLKS/J_M	MA:0000349	40	12.950490303995961	3.0886861470918774	6.48798397550799e-08	0.00029559254992414405
Strain	FVB/NJ	MPATH:43	36	13.523059971032145	2.6621193780931156	6.697270934182386e-08	0.00030512766376134947
Both	KK/HlJ_F	MPATH:127	58	41.781031064859924	1.3881897722907344	6.903193472154245e-08	0.0003145094945913474
Both	KK/HlJ_F	MPATH:474	64	47.10171576457971	1.3587615432074713	6.903193472154245e-08	0.0003145094945913474
Strain	BUB/BnJ	MA:0001247	36	22.249495461842173	1.6180142179736123	7.038278609807014e-08	0.0003206639734628076
Strain	SWR/J	MA:0000154	12	2.354352813374014	5.096942111578785	7.17654448096796e-08	0.0003269633665529003
Both	SM/J_M	MA:0000110	40	17.403738336339124	2.29835677984653	7.201332095171365e-08	0.0003280926902560074
Strain	CBA/J	MA:0000110	52	36.563411452254414	1.4221867690848033	7.417814323048961e-08	0.0003379556205581107
Both	WSB/EiJ_F	PAM_0000128x134	6	0.23783783783783785	25.227272727272727	7.486262622540396e-08	0.00034107412508294045
Both	SM/J_F	PAM_0001611x68	6	0.23783783783783785	25.227272727272727	7.486262622540396e-08	0.00034107412508294045
Strain	BTBR T<+> tf/J	MA:0000389	46	21.863048716489253	2.1040066550877006	7.50428290298016e-08	0.0003418951290597761
Both	A/J_F	PAM_0001876x555	10	1.0887708165396044	9.18466939790193	7.5554821319654e-08	0.0003442277659323436
Both	NON/ShiLtJ_F	MA:0001657	12	1.3669738709335992	8.778514538690038	7.671635923340902e-08	0.0003495197326674115
Both	C57L/J_F	MPATH:150	8	1.0087380962342458	7.930700773436702	7.833660442925986e-08	0.0003569015697797079
Both	C57BR/cdJ_M	MA:0000273	10	0.7548319833186302	13.247981300467488	7.833660442925986e-08	0.0003569015697797079
Strain	C3H/HeJ	MPATH:762	48	22.903822866604933	2.0957200149319486	7.85679329520322e-08	0.00035795550252945866
Both	SM/J_F	PAM_0000368x492	46	19.930355646435927	2.30803708754821	7.9369939348211e-08	0.0003616094436704493
Both	A/J_F	MA:0000029	10	1.743318759476634	5.736185620466864	7.993725720709054e-08	0.0003641941438355045
Strain	DBA/2J	PAM_0000072x181	12	2.0743610180404652	5.784913954532244	8.078235436851949e-08	0.00036804440650297477
Strain	C57L/J	MPATH:150	10	2.037183733837754	4.908737407382237	8.278658753613577e-08	0.0003771756928146346
Strain	BUB/BnJ	PAM_0000129x214	20	2.800067264494439	7.142685553881171	8.293876705452964e-08	0.00037786902270043704
Strain	DBA/2J	MA:0000164	22	3.4695283936224914	6.34091942883052	8.30825459976778e-08	0.0003785240795654201
Both	C57BL/10J_F	MPATH:34	16	6.214667249944119	2.574554574928186	8.373130789215513e-08	0.0003814798387566588
Both	NON/ShiLtJ_F	PAM_0001657x474	6	0.538090241284149	11.150546023063042	8.631377909477618e-08	0.00039324557755580024
Both	SM/J_F	MPATH:492	46	19.969995286075566	2.30345572650557	8.669523410055751e-08	0.00039498348656214003
Strain	AKR/J	PAM_0000350x213	6	0.34725509539610927	17.278364175350344	8.962650694771048e-08	0.000408338365653769
Both	C57BR/cdJ_M	PAM_0000253x214	6	0.41013714010746655	14.62925303089558	9.043447972891017e-08	0.00041201948964491474
Strain	A/J	MA:0000029	14	3.0169539898281945	4.64044199785667	9.409269379258811e-08	0.0004286863129190314
Both	SM/J_M	MA:0001324	16	3.854037150108616	4.151490859279621	9.698673127930869e-08	0.00044187154770853037
Both	RIIIS/J_F	MPATH:738	40	13.131097537135195	3.0462038597214454	9.721854629944469e-08	0.00044292769694027
Strain	C57BR/cdJ	MA:0000179	12	1.7801801801801802	6.7408906882591095	9.939763684020883e-08	0.00045285563344399143
Strain	C57BR/cdJ	PAM_0000179x555	12	1.7801801801801802	6.7408906882591095	9.939763684020883e-08	0.00045285563344399143
Both	LP/J_F	PAM_0000145x62	8	0.6446173176143503	12.410463978235986	1.0083287466747743e-07	0.00045939457698502715
Strain	NZO/H1LtJ	MA:0000061	14	2.0233396554510814	6.919253503623371	1.05201102188614e-07	0.0004792962215713254
Both	CBA/J_M	MPATH:42	8	1.0266385032603151	7.7924215530532415	1.05201102188614e-07	0.0004792962215713254
Strain	NZO/H1LtJ	MPATH:756	14	1.5714028521789667	8.909236724743797	1.05201102188614e-07	0.0004792962215713254
Strain	BUB/BnJ	PAM_0000046x683	8	0.6400761141243951	12.498513572786198	1.072351437168238e-07	0.0004885633147738493
Both	NZO/H1LtJ_M	PAM_0002417x591	18	3.416995006134706	5.267786452038613	1.0843658367786144e-07	0.0004940370752363367
Both	SM/J_M	MPATH:608	12	3.1136060706943933	3.8540520950756534	1.109854891843724e-07	0.0005056498887240007
Strain	NON/ShiLtJ	MA:0001247	68	42.48513234415744	1.600559919389103	1.1242178979150946e-07	0.0005121936742901171
Both	C57BR/cdJ_F	PAM_0000116x696	26	15.326110023115758	1.6964513474577203	1.1512591610782156e-07	0.000524513673787235
Both	C57BR/cdJ_F	MPATH:696	26	15.326110023115758	1.6964513474577203	1.1512591610782156e-07	0.000524513673787235
Strain	KK/HlJ	PAM_0000736x62	12	0.47725683391701473	25.143694437043003	1.1525139601829721e-07	0.0005250853602593621
Both	CBA/J_F	MA:0000216	10	1.7274732427089354	5.788801674472544	1.1604363658646843e-07	0.0005286948082879502
Both	A/J_M	MPATH:591	38	21.00480476216427	1.80910988844081	1.1749732458929596e-07	0.0005353178108288324
Both	DBA/2J_F	PAM_0000072x181	8	0.8831748447933618	9.058229009989269	1.2214148607780776e-07	0.0005564766105704921
Strain	CAST/EiJ	PAM_0000415x644	6	0.32047477744807124	18.72222222222222	1.2270805980042027e-07	0.0005590579204507147
Both	CAST/EiJ_F	PAM_0000415x644	6	0.32047477744807124	18.72222222222222	1.2270805980042027e-07	0.0005590579204507147
Both	PWD/PhJ_M	PAM_0001247x214	12	2.2406791620266002	5.355519078039938	1.2482077818590022e-07	0.0005686834654149614
Strain	KK/HlJ	PAM_0000141x754	8	1.0727040168685358	7.457788797466983	1.2632920975592225e-07	0.0005755558796479818
Strain	KK/HlJ	MPATH:754	8	1.0727040168685358	7.457788797466983	1.2632920975592225e-07	0.0005755558796479818
Both	C3H/HeJ_M	MA:0000116	36	16.38115214299136	2.1976476187850142	1.2661761830694086e-07	0.0005768698690064225
Strain	WSB/EiJ	PAM_0000411x14	48	22.587991601563466	2.1250229257512916	1.277288743915395e-07	0.000581932751727854
Both	C57BL/10J_F	PAM_0001876x181	22	3.83644459020526	5.7344761491323775	1.2790901679341623e-07	0.0005827534805108043
Both	C57BL/10J_M	MA:0000287	10	1.4907635289438088	6.7079719927713155	1.336942810552588e-07	0.0006091111444877592
Both	C57BL/10J_M	PAM_0000287x34	10	1.324591422118883	7.549497779476404	1.336942810552588e-07	0.0006091111444877592
Both	FVB/NJ_F	MPATH:754	6	0.5276993593257138	11.370110450137194	1.3377655179854302e-07	0.000609485969994162
Both	FVB/NJ_F	PAM_0000141x754	6	0.5276993593257138	11.370110450137194	1.3377655179854302e-07	0.000609485969994162
Strain	129S1/SvImJ	MPATH:642	36	8.421014386374662	4.275019415505166	1.3435470980003397e-07	0.0006121200578489548
Strain	NOD.B10Sn-H2<b>/J	PAM_0000346x214	56	22.44510645709287	2.4949759141063668	1.354023410959617e-07	0.0006168930660332015
Strain	C57BL/6J	PAM_0001876x181	16	9.669761739732145	1.654642630361563	1.3834579710565152e-07	0.0006303034516133483
Both	NOD.B10Sn-H2<b>/J_M	PAM_0001247x474	24	5.443560378402477	4.408879176801431	1.4087244376784115e-07	0.0006418148538062842
Both	BUB/BnJ_F	MA:0000129	34	15.50501302099114	2.192839177495034	1.4189228621573232e-07	0.0006464612559988765
Strain	RIIIS/J	MA:0000855	6	0.3086053412462908	19.442307692307693	1.4418357315142943e-07	0.0006569003592779125
Both	NZO/H1LtJ_F	PAM_0000377x45	6	0.34667045494903576	17.307503175839038	1.4527305977530893e-07	0.0006618640603363075
Strain	PL/J	PAM_0000349x667	20	5.14162750076607	3.8898189332113473	1.4610630496003542e-07	0.0006656603253979214
Both	C57L/J_M	MPATH:215	24	5.314740539015954	4.515742551082973	1.4659936022916655e-07	0.0006679066852040828
Both	LP/J_F	MA:0000145	12	2.533260054800118	4.736979125874559	1.4885413001200872e-07	0.0006781794163347117
Strain	SM/J	PAM_0000151x150	6	1.1134047971162966	5.3888756502036985	1.5064762629353374e-07	0.0006863505853933398
Both	C57BL/10J_F	PAM_0000350x666	18	5.482909362920437	3.2829286075253328	1.5103175978468097e-07	0.0006881006975790065
Both	NZO/H1LtJ_F	PAM_0000145x62	6	0.2810810810810811	21.346153846153847	1.5111585257887847e-07	0.0006884838243493703
Both	BUB/BnJ_M	PAM_0000046x683	6	0.2628120893561104	22.83	1.572095727045635e-07	0.0007162468132419914
Strain	PL/J	MA:0000349	24	6.117733380447987	3.9230215682008907	1.5894490523542886e-07	0.0007241529882526139
Both	SJL/J_M	PAM_0000151x150	6	0.3058914359912188	19.614802161941668	1.6130279099807012e-07	0.0007348955157872075
Both	KK/HlJ_M	MPATH:614	8	2.2750123295052633	3.516464458783713	1.6642770424786696e-07	0.0007582446205532819
Both	KK/HlJ_M	MPATH:579	10	3.703037121993038	2.700486025540524	1.7070120748699762e-07	0.0007777147013107612
Both	C57BR/cdJ_M	PAM_0000356x644	10	0.9044264203608655	11.056731398901425	1.7378287335614395e-07	0.0007917547710105918
Strain	BTBR T<+> tf/J	PAM_0000411x776	6	0.41720991668624213	14.381249725931683	1.742492595852091e-07	0.0007938796266702127
Both	MRL/MpJ_F	MPATH:109	16	3.908912324202217	4.093210252103952	1.776951331071309e-07	0.0008095790264360884
Both	C57BR/cdJ_M	PAM_0000368x214	6	0.9398880313848516	6.38373912598873	1.7960263931852265e-07	0.0008182696247351892
Both	KK/HlJ_M	MPATH:134	58	43.709891980868335	1.3269307557517276	1.8061925275247956e-07	0.0008229013155402968
Both	NON/ShiLtJ_F	PAM_0001247x214	10	3.267937364207694	3.060034170032045	1.8418392110725098e-07	0.0008391419445646354
Both	LP/J_M	PAM_0002477x181	14	2.8252252252252252	4.955357142857143	1.8680524700718001e-07	0.0008510847053647122
Both	LP/J_M	MA:0002477	14	3.1469633723610024	4.44873306215081	1.8680524700718001e-07	0.0008510847053647122
Both	C57BL/10J_F	PAM_0000736x516	5	0.15135135135135136	33.035714285714285	1.8694610755178636e-07	0.0008517264660059386
Both	C57BL/10J_F	PAM_0000736x513	5	0.15135135135135136	33.035714285714285	1.8694610755178636e-07	0.0008517264660059386
Strain	C57L/J	MA:0000910	12	1.8810810810810812	6.379310344827585	1.8762731394034328e-07	0.000854830042312204
Strain	C57L/J	PAM_0000910x215	12	1.8810810810810812	6.379310344827585	1.8762731394034328e-07	0.000854830042312204
Both	SWR/J_M	PAM_0000276x14	10	2.2181011115187212	4.508360754191704	1.8778233896182133e-07	0.000855536336310058
Strain	C57BL/10J	MA:0000736	12	1.7901061263558682	6.7035131735058	1.9023592795134575e-07	0.0008667148877463313
Strain	KK/HlJ	PAM_0000358x181	12	1.5976662692738894	7.510955342040102	1.9747731230385024e-07	0.0008997066348563417
Strain	KK/HlJ	PAM_0002784x644	13	2.2424069620410085	5.797341972291941	1.9747731230385024e-07	0.0008997066348563417
Strain	C57BLKS/J	PAM_0000129x594	28	11.722175647379483	2.388635082964267	1.9924530255884737e-07	0.0009077615984581086
Both	C3H/HeJ_F	PAM_0000129x762	30	12.407345628459499	2.4179224870779077	2.0182628189930246e-07	0.000919520540333222
Both	NZO/H1LtJ_M	PAM_0000061x756	10	0.5659410721857837	17.669684162306673	2.0529983756522375e-07	0.0009353460599471594
Strain	MRL/MpJ	MPATH:625	8	2.724649939559262	2.9361570027208987	2.0529983756522375e-07	0.0009353460599471594
Strain	CBA/J	MPATH:42	10	2.1312837966935927	4.69200770705135	2.078629812164812e-07	0.0009470237424222884
Both	C57BR/cdJ_M	PAM_0002417x591	20	9.74324297977776	2.0527046324832794	2.1240903554738858e-07	0.0009677355659539024
Strain	WSB/EiJ	MA:0000411	48	23.40914429677848	2.0504807604866473	2.1311083355495983e-07	0.0009709329576763969
Strain	129S1/SvImJ	MPATH:743	26	7.228524037905728	3.5968615257635372	2.1827859000069524e-07	0.0009944772560431675
Strain	129S1/SvImJ	PAM_0000358x743	26	7.228524037905728	3.5968615257635372	2.1827859000069524e-07	0.0009944772560431675
Both	C57BLKS/J_F	PAM_0000064x201	6	0.2810810810810811	21.346153846153847	2.2667377886831772e-07	0.0010327257365240555
Both	129S1/SvImJ_F	PAM_0000415x644	6	0.4413184698051167	13.595624045940248	2.2667377886831772e-07	0.0010327257365240555
Both	C3H/HeJ_F	MPATH:762	30	12.644648568133595	2.372545178962465	2.288299654542741e-07	0.0010425493226096727
Strain	129S1/SvImJ	PAM_0001551x134	6	0.4162754081282334	14.413534604359102	2.3120758501437644e-07	0.0010533817573254991
Both	LP/J_M	PAM_0000110x15	26	12.680427602372411	2.0504040411961815	2.3543897942878973e-07	0.001072659990277566
Both	LP/J_M	MPATH:15	26	12.680427602372411	2.0504040411961815	2.3543897942878973e-07	0.001072659990277566
Both	SM/J_F	MA:0001247	36	16.889945907725888	2.131445547349722	2.357081439870438e-07	0.0010738863040049716
Both	PWD/PhJ_M	MA:0000129	40	17.339220065587448	2.3069088372311866	2.3947441562977385e-07	0.0010910454376092497
Both	KK/HlJ_F	PAM_0000127x134	64	47.64531086839575	1.343259154647529	2.404955331067568e-07	0.001095697648834384
Both	KK/HlJ_F	MPATH:213	50	20.181702649579446	2.4774916600528707	2.404955331067568e-07	0.001095697648834384
Both	KK/HlJ_F	MA:0000127	64	51.78815662653296	1.235803785439439	2.404955331067568e-07	0.001095697648834384
Strain	BALB/cByJ	MA:0000116	60	37.92319930563144	1.5821449956383358	2.406418479372206e-07	0.0010963642592019772
Both	C57BL/6J_F	MA:0000116	44	20.923525981754068	2.1028960433518376	2.4134864752356826e-07	0.001099584438117377
Strain	C57BL/6J	PAM_0000368x555	8	1.0791297643736844	7.413380914984878	2.420036221322466e-07	0.0011025685024345156
Both	BUB/BnJ_F	MA:0001247	26	15.748954447766334	1.6509032447984233	2.505156135538051e-07	0.001141349135351136
Sex	F	PAM_0000141x793	38	21.997251443764505	1.727488549973899	2.5142999978251335e-07	0.0011455150790091308
Sex	F	MPATH:793	38	21.997251443764505	1.727488549973899	2.5142999978251335e-07	0.0011455150790091308
Strain	KK/HlJ	MA:0000736	14	1.1646974940252175	12.020288591517206	2.596724354089879e-07	0.0011830676157233487
Strain	A/J	MA:0000380	16	5.014672814335135	3.1906368755029817	2.6070336664660714e-07	0.001187764538441942
Strain	CAST/EiJ	PAM_0000384x736	10	1.8516320474777448	5.4006410256410255	2.623182055864395e-07	0.0011951217446518182
Both	CAST/EiJ_F	MPATH:736	10	1.8516320474777448	5.4006410256410255	2.623182055864395e-07	0.0011951217446518182
Strain	CAST/EiJ	MPATH:736	10	1.8516320474777448	5.4006410256410255	2.623182055864395e-07	0.0011951217446518182
Both	C57BL/6J_F	PAM_0000145x759	10	2.152518482367151	4.645720852999542	2.6642014495558077e-07	0.001213810180417626
Both	C57BL/6J_F	MPATH:759	10	2.152518482367151	4.645720852999542	2.6642014495558077e-07	0.001213810180417626
Both	DBA/2J_M	MPATH:213	26	14.384631404938123	1.8074846179982351	2.6643225277275245e-07	0.00121386534363266
Strain	C57L/J	MPATH:591	60	27.503784695725642	2.1815179497578234	2.6671293097668285e-07	0.001215144113529767
Both	PWD/PhJ_F	PAM_0000350x667	36	25.235904345448635	1.426538930691925	2.7040740390469546e-07	0.0012319761321897924
Both	P/J_M	MA:0001613	10	1.8263735483183579	5.475331160598306	2.704102641328545e-07	0.0012319891633892851
Strain	RIIIS/J	PAM_0000384x637	14	2.717117117117117	5.152519893899204	2.7185736077112493e-07	0.0012385821356732452
Strain	RIIIS/J	MPATH:637	14	2.717117117117117	5.152519893899204	2.7185736077112493e-07	0.0012385821356732452
Both	129S1/SvImJ_M	PAM_0000253x213	32	7.726615567711736	4.141528683492779	2.732729112530723e-07	0.0012450313836689974
Both	129S1/SvImJ_M	MPATH:68	20	2.226068982219136	8.984447543967073	2.8048656200029896e-07	0.001277896776473362
Both	129S1/SvImJ_F	PAM_0001113x44	6	0.35840784927610403	16.740704792371396	2.8048656200029896e-07	0.001277896776473362
Both	A/J_M	MA:0000380	8	2.342453489647756	3.415222558464967	2.818850692281966e-07	0.0012842683754036638
Strain	C57BLKS/J	MPATH:752	20	2.9941261880932077	6.679745188941714	2.891240062753238e-07	0.0013172489725903752
Strain	C57BLKS/J	PAM_0000151x752	10	0.9018625709938484	11.08816389727766	2.891240062753238e-07	0.0013172489725903752
Strain	BALB/cByJ	MPATH:491	20	5.9451287392470515	3.364098723038417	2.961625008055935e-07	0.001349316353670284
Both	KK/HlJ_M	MPATH:181	38	15.571067620685856	2.4404235422828524	2.989324964776637e-07	0.0013619364539522358
Strain	BALB/cByJ	MPATH:811	24	7.618261614691425	3.1503249972037235	3.05131333631035e-07	0.0013901783560229953
Both	NON/ShiLtJ_F	MA:0000124	28	15.485548879574388	1.8081373942729477	3.062334538477084e-07	0.0013951996157301595
Both	BALB/cByJ_M	MPATH:555	16	9.323400487874844	1.716112058128161	3.2261307553476656e-07	0.0014698251721363964
Both	129S1/SvImJ_F	MPATH:736	18	6.210479399335231	2.8983269797057405	3.2408801302193326e-07	0.001476544987327928
Both	MRL/MpJ_M	MPATH:14	42	19.73943761079382	2.127720192850569	3.3538666958710736e-07	0.0015280216666388612
Both	LP/J_M	PAM_0000368x647	50	26.657682859009398	1.8756318868540252	3.3538666958710736e-07	0.0015280216666388612
Both	C57L/J_M	PAM_0000368x647	48	24.046406894617707	1.9961402221278977	3.3538666958710736e-07	0.0015280216666388612
