Factor	Value	Class	Observed	Expected	Ratio	P-value	AdjP
Both	DBA/2J_M	MA:0001876	30	4.240783255482795	7.074164887161777	5.988659113765213e-22	3.647692266194391e-18
Sex	M	MPATH:474	1406	1274.5258060286205	1.1031553801025407	7.359883868630991e-22	4.4829052643831364e-18
Sex	M	MPATH:66	1408	1278.0413833269872	1.1016857657102663	7.359883868630991e-22	4.4829052643831364e-18
Both	KK/HlJ_M	MA:0000163	48	6.6456514920828145	7.222768160079414	7.594671260232367e-22	4.625914264607534e-18
Strain	PWD/PhJ	MA:0000589	94	41.92248921345963	2.2422332681958297	7.596673513848071e-22	4.6271338372848606e-18
Both	DBA/2J_M	MA:0001878	30	4.519723057729819	6.637574828549008	8.242262468420491e-22	5.020362069514921e-18
Strain	KK/HlJ	PAM_0000127x134	122	88.4263537117204	1.3796791892803064	9.061380379855307e-22	5.519286789369868e-18
Strain	KK/HlJ	MAP_0000127x134	122	88.4263537117204	1.3796791892803064	9.061380379855307e-22	5.519286789369868e-18
Strain	KK/HlJ	MPATH:56	118	95.35512314840344	1.237479393911052	9.061380379855307e-22	5.519286789369868e-18
Strain	KK/HlJ	MPATH:55	118	95.40557359885389	1.23682501502635	9.061380379855307e-22	5.519286789369868e-18
Strain	KK/HlJ	MA:0000127	122	96.08705936291801	1.2696818989871421	9.061380379855307e-22	5.519286789369868e-18
Strain	KK/HlJ	MPATH:213	86	37.404446936136395	2.299191862048774	9.061380379855307e-22	5.519286789369868e-18
Both	C3H/HeJ_M	MA:0000118	44	3.041175755821876	14.468088506811414	1.1988943985443e-21	7.302465781533331e-18
Strain	KK/HlJ	MPATH:43	46	12.173521990235416	3.7786928086134286	1.216943924599944e-21	7.412405444738259e-18
Strain	A/J	MPATH:607	134	53.88312192753554	2.4868640718369894	1.3748148004188747e-21	8.373996949351366e-18
Strain	PWD/PhJ	MA:0000573	94	42.77570704914548	2.1975089714356413	1.4602030584483454e-21	8.894096829008872e-18
Strain	SJL/J	PAM_0000276x14	28	8.882549511224104	3.1522481202743466	1.7935269033084187e-21	1.0924372368051579e-17
Strain	SJL/J	MAP_0000276x14	28	8.882549511224104	3.1522481202743466	1.7935269033084187e-21	1.0924372368051579e-17
Both	DBA/2J_M	MAP_0001876x811	26	2.0860226607716443	12.46391062232387	1.8359255570742402e-21	1.1182622568139196e-17
Both	DBA/2J_M	PAM_0001876x811	26	2.0860226607716443	12.46391062232387	1.8359255570742402e-21	1.1182622568139196e-17
Both	SJL/J_F	MPATH:597	92	51.989274159094386	1.7695957769763673	1.9714005381297536e-21	1.200780067774833e-17
Both	DBA/2J_M	MPATH:811	30	3.047872078865969	9.842932781864715	2.937961072083589e-21	1.7895120890061143e-17
Both	C57L/J_F	PAM_0000253x642	32	3.6719235056422184	8.714778494385659	3.547555675484593e-21	2.1608161619376655e-17
Both	C57L/J_F	MAP_0000253x642	32	3.6719235056422184	8.714778494385659	3.547555675484593e-21	2.1608161619376655e-17
Strain	SJL/J	MPATH:14	126	75.75382036533985	1.663282450869628	4.154826859634665e-21	2.5307050402034745e-17
Both	RIIIS/J_F	MA:0001459	32	8.18686697631238	3.9086991510412687	4.835262586128525e-21	2.9451584412108844e-17
Strain	DBA/2J	MPATH:181	82	28.820555942381432	2.845191472500942	4.969063990593214e-21	3.0266568766703265e-17
Strain	DBA/2J	MPATH:176	82	29.991727113552606	2.7340872931237756	4.969063990593214e-21	3.0266568766703265e-17
Strain	129S1/SvImJ	MAP_0002417x591	44	19.95124958341716	2.205375649080717	5.019381257243886e-21	3.057305123787251e-17
Strain	129S1/SvImJ	PAM_0002417x591	44	19.95124958341716	2.205375649080717	5.019381257243886e-21	3.057305123787251e-17
Strain	NOD.B10Sn-H2<b>/J	PAM_0001247x474	40	13.106502156008311	3.0519203006168287	6.0749735592215095e-21	3.7002663949218216e-17
Strain	NOD.B10Sn-H2<b>/J	MAP_0001247x474	40	13.106502156008311	3.0519203006168287	6.0749735592215095e-21	3.7002663949218216e-17
Both	SJL/J_F	MPATH:516	27	4.526159705613969	5.96532198510602	6.080331797034787e-21	3.703530097573889e-17
Strain	DBA/2J	MPATH:175	82	30.120762390421632	2.72237465098413	6.215133935022904e-21	3.7856380798224504e-17
Both	RIIIS/J_F	PAM_0001247x613	42	10.876495889393958	3.861537799224071	8.472538439559301e-21	5.16062316353557e-17
Both	RIIIS/J_F	MAP_0001247x613	42	10.876495889393958	3.861537799224071	8.472538439559301e-21	5.16062316353557e-17
Both	DBA/2J_F	PAM_0001876x181	28	3.1214711406759195	8.970129383908677	8.598394802630904e-21	5.237282274282484e-17
Both	DBA/2J_F	MAP_0001876x181	28	3.1214711406759195	8.970129383908677	8.598394802630904e-21	5.237282274282484e-17
Strain	SJL/J	MPATH:737	32	3.5620942302218306	8.983479361242836	8.832735638888267e-21	5.3800192776468436e-17
Strain	CBA/J	MAP_0000216x14	24	2.2991066728535388	10.438837085454749	1.0396942198766464e-20	6.332777493268654e-17
Strain	CBA/J	PAM_0000216x14	24	2.2991066728535388	10.438837085454749	1.0396942198766464e-20	6.332777493268654e-17
Both	PWD/PhJ_F	MAP_0000129x762	50	12.382077237049415	4.038094662371428	1.442169671179941e-20	8.78425546715702e-17
Both	PWD/PhJ_F	PAM_0000129x762	50	12.382077237049415	4.038094662371428	1.442169671179941e-20	8.78425546715702e-17
Both	KK/HlJ_F	PAM_0001876x181	36	5.410991889345324	6.653123999480924	1.448540479215029e-20	8.823060058898741e-17
Both	KK/HlJ_F	MAP_0001876x181	36	5.410991889345324	6.653123999480924	1.448540479215029e-20	8.823060058898741e-17
Strain	KK/HlJ	MAP_0000061x555	14	0.34424572940893416	40.66862361382909	1.7685528064570277e-20	1.0772255144129756e-16
Strain	KK/HlJ	PAM_0000061x555	14	0.34424572940893416	40.66862361382909	1.7685528064570277e-20	1.0772255144129756e-16
Both	PWD/PhJ_F	MPATH:762	50	12.528323976268855	3.9909568187021645	1.9395062110615764e-20	1.181353233157606e-16
Strain	NON/ShiLtJ	MA:0000377	66	9.078264740445926	7.270111842624901	2.2389701409388008e-20	1.3637567128458236e-16
Both	C57L/J_F	MPATH:642	32	3.948128494013379	8.105106013778983	4.699150034814605e-20	2.862252286205576e-16
Both	NON/ShiLtJ_F	MAP_0002703x554	32	1.243598788157135	25.731771616969954	5.59411487522145e-20	3.407375370497385e-16
Both	NON/ShiLtJ_F	PAM_0002703x554	32	1.243598788157135	25.731771616969954	5.59411487522145e-20	3.407375370497385e-16
Strain	KK/HlJ	PAM_0000384x43	34	7.587160237985913	4.481255032650482	5.74828168317265e-20	3.501278373220461e-16
Strain	KK/HlJ	MAP_0000384x43	34	7.587160237985913	4.481255032650482	5.74828168317265e-20	3.501278373220461e-16
Strain	KK/HlJ	MPATH:604	130	106.14842288033655	1.2247002496358506	7.445993202213173e-20	4.535354459468044e-16
Strain	KK/HlJ	MPATH:134	128	97.15481228365644	1.3174849190824116	7.445993202213173e-20	4.535354459468044e-16
Strain	KK/HlJ	MA:Lesions:0000001	130	82.88678740675367	1.568404375018732	7.445993202213173e-20	4.535354459468044e-16
Strain	KK/HlJ	MPATH:188	128	100.21148503098054	1.2772987044392028	9.005833912783495e-20	5.485453436276427e-16
Strain	KK/HlJ	MPATH:212	128	100.09007531640394	1.278848073551423	9.005833912783495e-20	5.485453436276427e-16
Strain	KK/HlJ	MPATH:194	128	100.21148503098054	1.2772987044392028	9.005833912783495e-20	5.485453436276427e-16
Both	MRL/MpJ_F	PAM_0000124x134	48	3.9391439556785013	12.185388637753453	1.052685326254563e-19	6.411906322216543e-16
Both	MRL/MpJ_F	MAP_0000124x134	48	3.9391439556785013	12.185388637753453	1.052685326254563e-19	6.411906322216543e-16
Strain	SJL/J	MPATH:597	126	78.18276556862929	1.611608377928208	1.228485203407458e-19	7.482703373954826e-16
Both	BALB/cByJ_M	MPATH:611	12	1.0264243866181033	11.691070629701223	1.457585508794954e-19	8.878153334070064e-16
Both	BUB/BnJ_M	PAM_0002784x134	14	0.49934296977660975	28.03684210526316	1.771804147661317e-19	1.0792059063405082e-15
Both	BUB/BnJ_M	MAP_0002784x134	14	0.49934296977660975	28.03684210526316	1.771804147661317e-19	1.0792059063405082e-15
Strain	KK/HlJ	MA:0000129	106	37.47027664858736	2.828908924108417	2.324134563179578e-19	1.415630362432681e-15
Strain	CBA/J	MA:0000216	24	3.2671527569713232	7.345845690499085	2.330689649455691e-19	1.4196230654834613e-15
Strain	CBA/J	MA:0001901	24	3.2671527569713232	7.345845690499085	2.330689649455691e-19	1.4196230654834613e-15
Strain	C3H/HeJ	MAP_0000118x270	44	3.361499971528163	13.089394726365942	2.7433429070428323e-19	1.6709701646797891e-15
Strain	C3H/HeJ	PAM_0000118x270	44	3.361499971528163	13.089394726365942	2.7433429070428323e-19	1.6709701646797891e-15
Strain	KK/HlJ	MA:0002564	112	90.58560784991028	1.2363994972089922	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0003044	108	81.3773187058861	1.327151124139806	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0000146	108	81.4987284204627	1.3251740498675482	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0000144	108	82.87541121227083	1.3031609547417742	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MPATH:127	106	77.28224928677093	1.3715956895440016	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0000001	126	100.29277252676266	1.2563218348199268	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0003043	108	81.4987284204627	1.3251740498675482	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0003042	108	81.4987284204627	1.3251740498675482	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0003001	126	98.4814267264534	1.2794290678787936	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0003000	126	100.29277252676266	1.2563218348199268	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MPATH:474	112	88.00500352543	1.272654911804377	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MPATH:66	112	88.18008305599913	1.2701280846931606	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0003038	126	98.4814267264534	1.2794290678787936	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0002565	108	81.4987284204627	1.3251740498675482	3.613458976872937e-19	2.2009578628133057e-15
Strain	KK/HlJ	MA:0001751	110	81.82785326857046	1.3442855409998917	3.613458976872937e-19	2.2009578628133057e-15
Both	RIIIS/J_M	MA:0000358	44	12.545900313724161	3.5071217608725695	4.0073628525183723e-19	2.4408847134689404e-15
Both	A/J_F	MPATH:811	28	8.783986567632198	3.187618717812731	4.050990407151444e-19	2.4674582569959447e-15
Strain	C3H/HeJ	PAM_0000253x213	52	11.017284087489228	4.719856507925492	4.366956162441167e-19	2.6599129985429153e-15
Strain	C3H/HeJ	MAP_0000253x213	52	11.017284087489228	4.719856507925492	4.366956162441167e-19	2.6599129985429153e-15
Both	C57L/J_M	PAM_0000253x642	36	3.5724982643772147	10.076981802614199	4.628363336265112e-19	2.8191361081190797e-15
Both	C57L/J_M	MAP_0000253x642	36	3.5724982643772147	10.076981802614199	4.628363336265112e-19	2.8191361081190797e-15
Strain	KK/HlJ	MA:0000589	108	39.347719180003075	2.7447588386491977	5.343614785250572e-19	3.2547957656961235e-15
Both	C57L/J_M	PAM_0002417x591	46	9.76197494007653	4.712161246302008	6.104678823448024e-19	3.7183598713621916e-15
Both	C57L/J_M	MAP_0002417x591	46	9.76197494007653	4.712161246302008	6.104678823448024e-19	3.7183598713621916e-15
Both	129S1/SvImJ_M	PAM_0001247x474	54	13.450318893352229	4.0147747000027865	6.111746733677449e-19	3.722664935482934e-15
Both	129S1/SvImJ_M	MAP_0001247x474	54	13.450318893352229	4.0147747000027865	6.111746733677449e-19	3.722664935482934e-15
Both	A/J_M	MA:0000165	74	21.118754956692968	3.503994442463469	6.260202044237908e-19	3.81308906514531e-15
Both	PWD/PhJ_M	PAM_0000358x353	26	1.9905243057974316	13.06188521500321	6.411269553153392e-19	3.905104284825731e-15
Both	PWD/PhJ_M	MAP_0000358x353	26	1.9905243057974316	13.06188521500321	6.411269553153392e-19	3.905104284825731e-15
Both	PWD/PhJ_M	MPATH:353	26	1.9905243057974316	13.06188521500321	6.411269553153392e-19	3.905104284825731e-15
Strain	SJL/J	MPATH:218	78	45.652596878758814	1.708555598866529	7.185077490421401e-19	4.376430699415676e-15
Both	BUB/BnJ_M	MA:0002784	16	0.9329829172141918	17.14929577464789	7.365842414227558e-19	4.486534614506006e-15
Strain	SJL/J	MAP_0000276x737	28	3.247133047645414	8.622991293905734	7.680834010465019e-19	4.678395995774243e-15
Strain	SJL/J	PAM_0000276x737	28	3.247133047645414	8.622991293905734	7.680834010465019e-19	4.678395995774243e-15
Strain	MRL/MpJ	MAP_0000120x214	41	6.28619302809206	6.522230516431345	7.896783870016833e-19	4.809931055227253e-15
Strain	MRL/MpJ	PAM_0000120x214	41	6.28619302809206	6.522230516431345	7.896783870016833e-19	4.809931055227253e-15
Both	KK/HlJ_F	PAM_0000116x43	24	2.1978800660458058	10.919613117552075	8.074636713877707e-19	4.9182612224229115e-15
Both	KK/HlJ_F	MAP_0000116x43	24	2.1978800660458058	10.919613117552075	8.074636713877707e-19	4.9182612224229115e-15
Strain	RIIIS/J	MAP_0001247x613	60	20.435529198702753	2.936062942955683	8.092149393225846e-19	4.928928195413862e-15
Strain	RIIIS/J	PAM_0001247x613	60	20.435529198702753	2.936062942955683	8.092149393225846e-19	4.928928195413862e-15
Both	C57BL/10J_F	MA:0001876	38	4.932480309380141	7.7040348093706665	8.259871867776824e-19	5.0310879546628636e-15
Strain	KK/HlJ	MA:0000573	108	39.96120648397026	2.7026211043783754	9.872437494061174e-19	6.013301677632661e-15
Both	CBA/J_F	MAP_0000141x793	14	0.9360416039399261	14.956600156523066	1.1256223242181792e-18	6.85616557681293e-15
Both	CBA/J_F	MPATH:793	14	0.9360416039399261	14.956600156523066	1.1256223242181792e-18	6.85616557681293e-15
Both	CBA/J_F	PAM_0000141x793	14	0.9360416039399261	14.956600156523066	1.1256223242181792e-18	6.85616557681293e-15
Both	C57BL/10J_F	MA:0001878	40	5.237202464477212	7.637665389358378	1.167556969159083e-18	7.111589499147974e-15
Strain	A/J	MPATH:811	34	14.816467963683184	2.2947439351495778	1.2694942015595036e-18	7.732489181698937e-15
Strain	RIIIS/J	PAM_0001459x803	24	2.6334694958082117	9.113452818877024	1.5363047983220479e-18	9.357632526579593e-15
Strain	RIIIS/J	MAP_0001459x803	24	2.6334694958082117	9.113452818877024	1.5363047983220479e-18	9.357632526579593e-15
Strain	BALB/cByJ	PAM_0000141x754	14	1.5427801868476134	9.074526701439183	2.004606366436914e-18	1.2210057377967243e-14
Strain	BALB/cByJ	MAP_0000141x754	14	1.5427801868476134	9.074526701439183	2.004606366436914e-18	1.2210057377967243e-14
Strain	BALB/cByJ	MPATH:754	14	1.5427801868476134	9.074526701439183	2.004606366436914e-18	1.2210057377967243e-14
Strain	KK/HlJ	PAM_0000129x594	44	10.281158906995406	4.279673176733213	2.224524200745074e-18	1.3549576906738246e-14
Strain	KK/HlJ	MAP_0000129x594	44	10.281158906995406	4.279673176733213	2.224524200745074e-18	1.3549576906738246e-14
Both	MRL/MpJ_M	MAP_0001247x613	52	9.716479776547546	5.351732437658262	2.5350188856904233e-18	1.5440800032740368e-14
Both	MRL/MpJ_M	PAM_0001247x613	52	9.716479776547546	5.351732437658262	2.5350188856904233e-18	1.5440800032740368e-14
Both	BTBR T<+> tf/J_F	MAP_0001551x474	18	0.9364281604976926	19.221976398524117	3.1263600020665175e-18	1.9042658772587157e-14
Both	BTBR T<+> tf/J_F	PAM_0001551x474	18	0.9364281604976926	19.221976398524117	3.1263600020665175e-18	1.9042658772587157e-14
Strain	A/J	MPATH:404	44	8.58920021258503	5.122712116493747	3.229099029928174e-18	1.966844219129251e-14
Strain	MRL/MpJ	MAP_0000124x181	24	3.0897041588237384	7.767733985617862	3.2640832160969064e-18	1.9881530869246256e-14
Strain	MRL/MpJ	PAM_0000124x181	24	3.0897041588237384	7.767733985617862	3.2640832160969064e-18	1.9881530869246256e-14
Both	129S1/SvImJ_F	MAP_0001459x590	30	5.50566742709831	5.448930651412613	3.546799175793861e-18	2.1603553779760405e-14
Both	129S1/SvImJ_F	PAM_0001459x590	30	5.50566742709831	5.448930651412613	3.546799175793861e-18	2.1603553779760405e-14
Both	DBA/2J_F	MA:0001876	28	4.216957657267729	6.63985799139892	4.712658746864251e-18	2.870480442715015e-14
Strain	RIIIS/J	MPATH:803	24	2.955809707241721	8.119602537741216	4.713881883623147e-18	2.871225455314859e-14
Both	C57L/J_M	MPATH:642	36	3.8366199528312475	9.383259338322961	4.781645906501508e-18	2.9125005216500687e-14
Both	BALB/cByJ_F	MPATH:726	14	1.4637120031396655	9.56472309441336	5.170950929996751e-18	3.149626211461021e-14
Both	KK/HlJ_M	PAM_0000129x820	10	0.21218488518191783	47.128710376455174	5.264524410936614e-18	3.2066218187014916e-14
Both	KK/HlJ_M	MPATH:820	10	0.21218488518191783	47.128710376455174	5.264524410936614e-18	3.2066218187014916e-14
Both	KK/HlJ_M	MAP_0000129x820	10	0.21218488518191783	47.128710376455174	5.264524410936614e-18	3.2066218187014916e-14
Strain	KK/HlJ	MPATH:135	44	10.494036699373856	4.192857454236398	5.82502208733674e-18	3.5480209533968086e-14
Strain	KK/HlJ	MPATH:594	44	10.494036699373856	4.192857454236398	5.82502208733674e-18	3.5480209533968086e-14
Sex	F	MPATH:637	168	89.94015445470777	1.8679087335190396	6.2076105784014544e-18	3.7810556033043256e-14
Both	SJL/J_F	PAM_0000276x14	22	5.696455936082852	3.86205041289729	6.396538004493853e-18	3.896131298537206e-14
Both	SJL/J_F	MAP_0000276x14	22	5.696455936082852	3.86205041289729	6.396538004493853e-18	3.896131298537206e-14
Both	DBA/2J_F	MA:0001878	28	4.468090370909167	6.266659282968479	6.4506803370244256e-18	3.929109393281578e-14
Both	129S1/SvImJ_F	MPATH:590	30	5.617165275094674	5.340772174358777	6.454605279667757e-18	3.931500075845631e-14
Both	129S1/SvImJ_F	MPATH:589	30	5.77740266381871	5.192644817346139	6.454605279667757e-18	3.931500075845631e-14
Both	KK/HlJ_F	PAM_0001296x474	12	0.31580342903488695	37.99832078034325	6.734668625101505e-18	4.102086659549327e-14
Both	KK/HlJ_F	MAP_0001296x474	12	0.31580342903488695	37.99832078034325	6.734668625101505e-18	4.102086659549327e-14
Both	A/J_F	PAM_0000165x14	68	21.416501511356326	3.1751217613176586	6.800073906524693e-18	4.14192501646419e-14
Both	A/J_F	MAP_0000165x14	68	21.416501511356326	3.1751217613176586	6.800073906524693e-18	4.14192501646419e-14
Both	NON/ShiLtJ_F	MAP_0002703x213	22	0.7391555481597867	29.763694603621047	7.308846039816344e-18	4.451818122852135e-14
Both	NON/ShiLtJ_F	PAM_0002703x213	22	0.7391555481597867	29.763694603621047	7.308846039816344e-18	4.451818122852135e-14
Strain	C57BL/10J	MPATH:34	52	13.616780699797346	3.8188174684177665	7.391249444904832e-18	4.5020100368915335e-14
Both	RIIIS/J_M	PAM_0001324x268	10	0.21621621621621623	46.25	7.83151460705458e-18	4.770175547156945e-14
Both	RIIIS/J_M	MAP_0001324x268	10	0.21621621621621623	46.25	7.83151460705458e-18	4.770175547156945e-14
Strain	SJL/J	MPATH:644	30	11.622581695809684	2.5811821147117398	7.936581102401165e-18	4.8341715494725495e-14
Strain	NOD.B10Sn-H2<b>/J	PAM_0001247x613	46	13.570942722006642	3.389595029784217	8.142855539139116e-18	4.9598133088896357e-14
Strain	NOD.B10Sn-H2<b>/J	MAP_0001247x613	46	13.570942722006642	3.389595029784217	8.142855539139116e-18	4.9598133088896357e-14
Strain	C57L/J	PAM_0000176x270	20	1.9166893896864223	10.434658900716341	8.429801744213802e-18	5.134592242400627e-14
Strain	C57L/J	MAP_0000176x270	20	1.9166893896864223	10.434658900716341	8.429801744213802e-18	5.134592242400627e-14
Strain	C57L/J	MA:0000176	20	1.9522976982917637	10.244339281606361	8.429801744213802e-18	5.134592242400627e-14
Both	RIIIS/J_F	MPATH:613	48	21.810655928235093	2.2007591224187513	8.561911533158459e-18	5.2150603148468175e-14
Both	MRL/MpJ_M	MA:0000124	45	13.49370000281381	3.3348896144583215	8.742525611626314e-18	5.325072350041588e-14
Both	LP/J_F	PAM_0000253x215	16	0.9304405806821416	17.196154523129017	9.054963522989997e-18	5.515378281853207e-14
Both	LP/J_F	MAP_0000253x215	16	0.9304405806821416	17.196154523129017	9.054963522989997e-18	5.515378281853207e-14
Both	C57BR/cdJ_M	MA:0000338	20	2.5590410868098745	7.815427467376929	1.1716680186430978e-17	7.136629901555108e-14
Both	KK/HlJ_F	MA:0001876	36	6.533687645692726	5.509905271295402	1.474582206504613e-17	8.981680219819597e-14
Strain	PWD/PhJ	MAP_0000403x44	12	0.4972972972972973	24.130434782608695	1.696536295852917e-17	1.0333602578040118e-13
Strain	PWD/PhJ	PAM_0000403x44	12	0.4972972972972973	24.130434782608695	1.696536295852917e-17	1.0333602578040118e-13
Strain	129S1/SvImJ	MA:0002417	44	24.83724960723444	1.7715327057462897	1.9048995490624095e-17	1.1602743153339137e-13
Strain	PWD/PhJ	MPATH:44	24	3.7779388547197574	6.352670311224581	2.0519492827818678e-17	1.2498423081424357e-13
